name,lat,lon,diam
 ,-11.762,-44.188,14.939
 ,41.229,123.841,14.937
 ,-56.708,160.344,14.936
 ,-38.950,-171.801,14.934
 ,18.948,74.247,14.929
 ,-16.019,-97.809,14.928
 ,4.914,90.881,14.927
 ,-37.596,68.286,14.927
 ,-30.145,-79.902,14.924
 ,-36.225,-114.771,14.923
 ,31.394,-105.548,14.923
 ,-9.051,137.491,14.922
 ,-23.120,-109.151,14.922
 ,-24.613,122.294,14.918
 ,-49.880,95.565,14.918
 ,-14.950,63.493,14.918
 ,-55.912,122.138,14.916
 ,-73.649,91.551,14.913
 ,16.955,109.855,14.912
 ,-25.779,-45.698,14.912
 ,24.890,-131.713,14.911
 ,-11.714,158.184,14.909
 ,-38.067,-144.295,14.908
 ,75.459,-2.180,14.907
 ,14.832,-42.770,14.907
 ,-51.753,-15.002,14.906
 ,-1.806,-3.537,14.905
 ,-9.418,-57.957,14.905
 ,-52.376,60.131,14.904
 ,-8.464,-70.827,14.903
 ,77.426,-155.560,14.901
 ,44.353,-66.857,14.900
 ,19.496,-29.470,14.899
 ,30.050,-49.591,14.898
 ,1.183,95.701,14.894
 ,49.594,-135.334,14.894
 ,31.726,86.682,14.894
 ,-63.364,166.568,14.892
 ,-30.400,109.760,14.891
 ,67.147,16.670,14.891
 ,41.834,-20.847,14.891
 ,44.519,93.817,14.887
 ,-35.693,140.988,14.886
 ,-32.130,-178.914,14.885
 ,31.784,42.536,14.884
 ,11.121,-161.394,14.883
 ,-77.838,-101.034,14.881
 ,13.732,74.526,14.880
 ,-69.158,39.835,14.867
 ,23.935,-110.722,14.863
 ,20.140,5.721,14.862
 ,-37.257,-117.017,14.860
 ,28.250,-23.105,14.860
 ,-43.002,45.953,14.859
 ,-61.825,30.767,14.858
 ,9.161,91.534,14.857
 ,-15.177,-60.126,14.854
 ,-11.870,-48.601,14.851
 ,-56.006,148.783,14.851
 ,20.164,24.273,14.850
 ,18.548,-67.813,14.850
 ,-39.055,125.555,14.849
 ,61.215,-56.802,14.849
 ,19.646,89.053,14.847
 ,-4.990,-147.354,14.847
 ,-26.887,5.054,14.846
 ,-13.440,-79.313,14.844
 ,38.691,-159.062,14.843
 ,-51.754,86.584,14.842
 ,-14.927,136.118,14.841
 ,-39.571,-77.428,14.841
 ,-2.508,114.048,14.840
 ,-42.640,17.888,14.838
 ,14.523,40.262,14.837
 ,40.008,-32.023,14.836
 ,41.627,123.001,14.836
 ,15.761,-169.253,14.833
 ,-4.139,-62.744,14.833
 ,-49.500,-50.189,14.833
 ,-54.270,34.514,14.833
 ,-11.060,42.403,14.829
 ,-0.844,17.446,14.827
 ,37.120,-20.669,14.826
 ,14.697,-166.214,14.825
 ,-11.183,10.521,14.824
 ,-35.272,170.200,14.822
 ,-2.462,156.605,14.822
 ,-5.112,-84.480,14.821
 ,-39.174,-45.277,14.821
 ,33.001,3.118,14.820
 ,19.044,172.437,14.818
 ,18.141,21.850,14.817
 ,32.844,-90.057,14.816
 ,27.578,139.238,14.816
 ,-8.573,-96.692,14.814
 ,-72.004,-165.964,14.813
 ,61.097,-49.876,14.813
 ,-32.213,-157.200,14.813
 ,-3.120,-93.646,14.812
 ,-3.233,166.460,14.812
 ,17.527,135.783,14.811
 ,-54.922,-150.625,14.805
 ,-50.535,77.159,14.805
 ,-19.212,0.479,14.804
 ,32.880,-111.871,14.803
 ,-36.689,154.686,14.802
 ,10.513,-163.875,14.802
 ,-18.028,-98.541,14.801
 ,47.149,120.359,14.800
 ,40.503,-163.988,14.799
 ,76.917,-177.463,14.799
 ,-55.329,116.082,14.798
 ,-37.801,-131.824,14.796
 ,17.923,-81.596,14.796
 ,32.603,61.519,14.792
 ,-5.001,104.759,14.789
 ,-44.862,-7.790,14.787
 ,43.739,-40.816,14.785
 ,-33.592,-47.835,14.785
 ,39.228,-158.480,14.784
 ,-50.509,-171.715,14.784
 ,3.477,-91.157,14.783
 ,-56.677,-9.942,14.783
 ,28.430,-64.377,14.781
 ,-77.239,-86.775,14.781
 ,44.168,-23.127,14.780
 ,-9.211,-2.956,14.779
 ,33.447,-159.744,14.777
 ,-35.103,8.521,14.773
 ,25.924,89.054,14.773
 ,-18.873,-135.403,14.772
 ,-43.172,-31.941,14.771
 ,-34.895,-151.985,14.769
 ,-78.051,-54.704,14.766
 ,-52.839,-21.364,14.764
 ,-6.016,-105.553,14.762
 ,-30.073,53.730,14.761
 ,-24.808,15.223,14.761
 ,9.194,-0.565,14.761
 ,48.385,28.157,14.760
 ,-23.648,10.288,14.758
 ,-34.201,82.889,14.753
 ,-9.981,-77.113,14.753
 ,27.804,-49.102,14.752
 ,-47.932,16.958,14.751
 ,27.864,-19.944,14.747
 ,-59.833,-113.914,14.745
 ,38.716,63.555,14.744
 ,-16.266,134.767,14.744
 ,-7.126,124.861,14.742
 ,-48.801,2.674,14.741
 ,-9.273,177.971,14.741
 ,-12.281,130.228,14.740
 ,-71.144,40.834,14.740
 ,0.683,-158.732,14.738
 ,31.321,-107.903,14.733
 ,56.881,106.515,14.731
 ,-50.320,-49.308,14.730
 ,29.044,-4.997,14.728
 ,20.960,-84.015,14.727
 ,-23.935,149.536,14.727
 ,69.954,171.376,14.726
 ,-59.878,-99.510,14.725
 ,-34.331,118.799,14.725
 ,-62.605,-34.007,14.722
 ,-13.013,130.290,14.722
 ,-28.261,35.727,14.721
 ,28.451,-27.273,14.720
 ,-55.920,-72.948,14.719
 ,77.235,159.688,14.718
 ,37.977,52.217,14.718
 ,41.537,54.659,14.717
 ,17.752,-24.983,14.717
 ,13.825,-168.854,14.717
 ,-75.062,32.340,14.716
 ,-47.473,-26.675,14.716
 ,2.721,122.126,14.712
 ,-32.837,112.284,14.710
 ,-38.439,-175.337,14.710
 ,-4.382,112.626,14.709
 ,25.282,155.155,14.707
 ,39.074,-157.062,14.703
 ,20.293,-58.016,14.703
 ,-28.929,33.498,14.702
 ,53.459,-106.784,14.702
 ,1.054,51.955,14.698
 ,63.097,-131.208,14.697
 ,1.418,154.280,14.696
 ,70.033,-95.868,14.695
 ,39.188,63.312,14.694
 ,49.030,-176.868,14.694
 ,-36.632,-107.709,14.694
 ,-29.177,160.573,14.693
 ,-2.055,-28.730,14.691
 ,-43.550,148.949,14.691
 ,-18.503,-56.273,14.688
 ,42.462,-173.203,14.687
 ,11.226,11.861,14.686
 ,-1.261,-99.890,14.686
 ,19.988,-81.586,14.685
 ,13.423,-136.137,14.685
 ,2.782,-31.396,14.683
 ,-22.987,-82.829,14.683
 ,15.679,7.105,14.683
 ,45.635,85.135,14.682
 ,-62.965,25.589,14.678
 ,24.390,23.691,14.675
 ,37.814,164.649,14.673
 ,45.640,-110.044,14.672
 ,53.688,-2.458,14.671
 ,5.267,-98.724,14.671
 ,73.646,-166.328,14.671
 ,27.177,160.992,14.670
 ,-64.474,137.207,14.669
 ,-58.027,-107.864,14.666
 ,63.833,9.541,14.663
 ,24.500,77.370,14.662
 ,-41.980,63.465,14.662
 ,42.551,-178.142,14.660
 ,21.777,50.696,14.659
 ,-51.445,-69.994,14.658
 ,-53.323,17.758,14.658
 ,-37.436,4.259,14.657
 ,55.546,-120.414,14.657
 ,21.657,11.503,14.656
 ,-0.834,-157.329,14.654
 ,-60.948,152.188,14.653
 ,26.975,161.969,14.651
 ,50.693,-170.755,14.650
 ,-65.769,61.501,14.650
 ,-34.985,74.031,14.649
 ,-47.380,125.375,14.646
 ,-20.248,-107.164,14.646
 ,3.113,-114.398,14.645
 ,-34.731,5.453,14.645
 ,58.785,-47.507,14.645
 ,-52.515,27.655,14.644
 ,41.153,-40.708,14.643
 ,-58.164,50.317,14.640
 ,32.733,160.360,14.638
 ,16.322,152.002,14.636
 ,70.482,-53.923,14.635
 ,-24.768,-49.881,14.631
 ,-11.797,-55.669,14.631
 ,22.361,177.839,14.631
 ,51.121,-32.295,14.625
 ,-9.230,97.430,14.625
 ,-5.892,7.151,14.623
 ,46.572,-31.192,14.622
 ,-35.659,107.299,14.622
 ,31.694,-49.717,14.621
 ,17.948,-90.857,14.620
 ,-8.693,-102.219,14.620
 ,8.742,-80.544,14.620
 ,-22.449,6.923,14.620
 ,-6.743,-163.132,14.618
 ,35.780,111.564,14.614
 ,-11.063,-50.815,14.612
 ,-33.841,-100.017,14.608
 ,69.578,-123.426,14.608
 ,-75.596,33.954,14.608
 ,62.718,-132.547,14.605
 ,24.070,-166.258,14.605
 ,-67.475,89.834,14.604
 ,6.580,98.636,14.604
 ,-46.002,-3.266,14.603
 ,-55.289,-79.012,14.603
 ,-44.465,53.985,14.602
 ,-53.289,-121.998,14.600
 ,-65.974,37.316,14.597
 ,63.961,178.322,14.596
 ,-2.182,84.183,14.595
 ,50.814,-15.754,14.593
 ,1.638,-7.704,14.593
 ,15.042,98.952,14.593
 ,4.364,-45.600,14.590
 ,-39.557,164.019,14.590
 ,-6.861,-18.985,14.588
 ,-2.084,135.497,14.587
 ,-7.162,-40.320,14.586
 ,-29.302,178.765,14.582
 ,-10.427,144.771,14.582
 ,-16.544,-100.480,14.579
 ,43.480,169.157,14.579
 ,62.909,69.529,14.578
 ,-34.496,-75.917,14.577
 ,-24.083,-154.638,14.576
 ,0.530,81.342,14.575
 ,47.168,-46.155,14.575
 ,62.638,-124.704,14.572
 ,44.662,-15.094,14.571
 ,-53.009,-81.408,14.569
 ,24.245,10.680,14.569
 ,0.604,88.978,14.568
 ,-48.885,31.520,14.568
 ,49.048,6.935,14.567
 ,-53.917,-168.992,14.567
 ,38.557,48.949,14.566
 ,5.086,-18.077,14.566
 ,8.847,-59.530,14.563
 ,-10.044,-4.921,14.562
 ,-68.694,83.285,14.561
 ,80.811,-137.931,14.561
 ,-14.800,135.023,14.561
 ,43.115,-53.254,14.560
 ,-1.832,112.720,14.559
 ,1.844,179.676,14.559
 ,-60.307,50.647,14.559
 ,15.446,10.666,14.558
 ,-31.859,-70.943,14.558
 ,-33.123,-159.252,14.557
 ,-25.183,134.714,14.557
 ,-21.791,35.023,14.554
 ,-2.341,-116.320,14.554
 ,32.719,-90.256,14.553
 ,-14.597,-163.888,14.551
 ,-48.038,83.422,14.548
 ,37.544,82.334,14.548
 ,26.629,-113.897,14.547
 ,-51.713,114.906,14.546
 ,-4.328,-115.411,14.546
 ,-35.844,-136.504,14.544
 ,-54.661,164.129,14.544
 ,19.589,-83.131,14.544
 ,-27.840,-40.651,14.541
 ,26.463,92.939,14.541
 ,-71.277,178.073,14.541
 ,-19.078,-47.037,14.539
 ,-23.022,-30.417,14.539
 ,-29.588,134.111,14.538
 ,-8.313,70.972,14.538
 ,42.087,-125.499,14.537
 ,20.457,-12.300,14.537
 ,-63.304,132.346,14.537
 ,-51.506,102.814,14.537
 ,-28.144,40.087,14.536
 ,7.308,-175.430,14.536
 ,-46.777,109.510,14.535
 ,-74.009,68.734,14.533
 ,63.007,53.512,14.533
 ,-2.549,39.840,14.532
 ,32.483,-36.353,14.532
 ,54.879,-109.609,14.531
 ,33.664,71.367,14.528
 ,58.279,-76.236,14.526
 ,-4.443,51.374,14.522
 ,-24.284,-85.140,14.522
 ,54.133,-40.958,14.522
 ,70.051,113.718,14.521
 ,-53.953,-141.555,14.521
 ,-43.660,100.960,14.520
 ,-18.054,-99.472,14.520
 ,-49.571,-60.971,14.519
 ,-34.262,32.647,14.516
 ,-2.418,8.461,14.515
 ,20.897,-126.673,14.514
 ,-12.445,-98.196,14.514
 ,68.506,72.938,14.512
 ,-13.534,49.966,14.510
 ,-52.337,98.731,14.509
 ,-38.794,-111.978,14.507
 ,52.623,-120.410,14.506
 ,-65.709,-36.658,14.505
 ,-33.057,49.825,14.504
 ,53.520,-68.624,14.503
 ,25.670,-113.878,14.501
 ,22.744,-17.619,14.500
 ,54.263,-71.650,14.500
 ,-36.452,-179.010,14.496
 ,-44.419,-176.129,14.496
 ,76.827,-79.243,14.496
 ,72.771,99.338,14.496
 ,-6.001,-121.675,14.494
 ,-36.375,-176.829,14.492
 ,-20.403,-7.392,14.491
 ,4.359,-157.059,14.491
 ,12.418,-24.749,14.489
 ,5.999,160.791,14.487
 ,-68.476,126.563,14.484
 ,18.147,-88.277,14.484
 ,-24.634,144.346,14.482
 ,-48.302,97.768,14.481
 ,-48.337,-152.621,14.478
 ,30.990,31.725,14.478
Mena,-0.155,-124.729,14.476
 ,10.301,-91.016,14.475
 ,36.608,-65.249,14.470
 ,-38.526,160.790,14.464
 ,-42.531,62.265,14.464
 ,56.603,-140.262,14.463
 ,0.235,-86.677,14.463
 ,-31.785,26.921,14.461
 ,48.313,-133.964,14.460
 ,-38.595,117.582,14.457
 ,-32.117,21.694,14.456
 ,2.342,18.898,14.456
 ,68.949,-156.612,14.456
 ,-7.107,30.819,14.454
 ,-12.734,-78.588,14.453
 ,80.626,-4.671,14.451
 ,31.776,-117.573,14.450
 ,-36.921,-178.845,14.450
 ,-34.118,-89.223,14.450
 ,54.664,53.731,14.448
 ,-35.728,-86.101,14.446
 ,-16.411,-24.136,14.445
 ,18.710,129.677,14.444
 ,-10.714,121.665,14.444
 ,-33.263,-117.712,14.442
 ,30.113,113.183,14.437
 ,38.001,-66.140,14.436
 ,-43.517,-168.304,14.435
 ,35.756,-155.582,14.434
 ,-25.767,73.355,14.433
 ,17.239,7.182,14.432
 ,-27.702,137.117,14.429
 ,36.721,174.864,14.427
 ,-52.202,19.146,14.427
 ,13.846,30.537,14.423
 ,-19.567,-127.658,14.423
 ,-32.989,79.968,14.417
 ,-43.482,85.722,14.415
 ,-44.492,-143.923,14.414
 ,-40.307,-126.040,14.414
 ,-50.890,-22.483,14.414
 ,22.290,72.735,14.413
 ,-40.090,43.653,14.413
 ,-67.749,-12.368,14.411
 ,48.205,-26.909,14.409
 ,19.121,166.343,14.409
 ,-46.771,-4.051,14.407
 ,32.377,75.124,14.406
 ,8.542,29.246,14.405
 ,-36.944,-117.683,14.403
 ,-38.866,-116.779,14.402
 ,-39.387,-140.519,14.400
 ,-36.164,-177.626,14.399
 ,20.961,-77.641,14.398
 ,-81.824,-117.640,14.398
 ,-30.588,-92.040,14.393
 ,-18.806,140.902,14.393
 ,33.746,60.928,14.391
 ,3.020,-61.441,14.391
 ,33.963,130.433,14.390
 ,-11.849,27.467,14.387
 ,42.624,-154.777,14.387
 ,-9.781,-155.435,14.385
 ,60.158,-102.085,14.382
 ,38.980,176.615,14.382
 ,25.995,118.802,14.379
 ,-33.332,-147.902,14.379
 ,-18.038,-2.097,14.372
 ,60.395,-162.552,14.372
 ,-79.279,97.239,14.371
 ,-30.470,-155.012,14.370
 ,-45.357,-31.838,14.369
 ,-47.390,48.988,14.368
 ,-8.219,-84.729,14.367
 ,-40.921,117.029,14.367
 ,38.410,-16.425,14.365
 ,-19.221,-87.492,14.362
 ,-32.483,-174.593,14.360
 ,-38.420,-75.501,14.360
 ,-44.941,-55.742,14.359
 ,-43.641,146.905,14.358
 ,48.393,-172.897,14.358
 ,-22.527,-150.142,14.357
 ,-36.378,-155.422,14.356
 ,67.676,25.947,14.355
 ,-18.921,165.004,14.352
 ,28.610,-4.004,14.349
 ,-58.120,105.846,14.349
 ,67.923,-85.237,14.343
 ,-8.529,103.861,14.343
 ,12.710,-24.010,14.341
 ,-26.064,-38.788,14.341
 ,-22.372,15.265,14.340
 ,-9.594,-23.745,14.340
 ,13.369,77.268,14.340
 ,61.818,-35.520,14.334
 ,49.895,175.206,14.334
 ,-23.886,-41.103,14.333
 ,37.462,84.772,14.332
 ,16.315,-168.038,14.332
 ,-44.630,-41.642,14.331
 ,25.062,15.214,14.331
 ,-36.532,-137.978,14.328
 ,-14.044,-139.801,14.327
 ,-36.544,-139.465,14.326
 ,-3.255,-102.163,14.325
 ,-48.960,167.463,14.324
 ,31.681,93.767,14.322
 ,-66.354,28.841,14.321
 ,-36.575,-105.604,14.320
 ,66.366,-138.635,14.320
 ,30.402,-118.062,14.320
 ,-9.125,-21.918,14.320
 ,53.114,39.914,14.319
 ,65.322,27.857,14.317
 ,-45.611,119.394,14.317
 ,-42.327,-153.881,14.317
 ,12.659,-80.159,14.316
 ,-11.133,109.795,14.315
 ,-38.607,154.595,14.315
 ,-64.169,25.764,14.313
 ,-34.854,167.583,14.313
 ,24.090,146.201,14.310
 ,-9.851,-59.267,14.308
 ,40.438,-34.106,14.307
 ,-15.384,119.565,14.306
 ,4.407,-69.546,14.306
 ,29.382,-9.218,14.304
 ,12.619,-69.412,14.303
 ,-59.807,-143.465,14.299
 ,-70.244,-29.953,14.296
 ,70.616,145.113,14.296
 ,-33.397,178.909,14.295
 ,56.427,23.327,14.294
 ,16.040,-132.331,14.294
 ,2.732,-110.321,14.292
 ,7.775,-8.135,14.291
 ,20.157,16.168,14.289
 ,33.783,158.617,14.289
 ,48.639,80.504,14.288
 ,30.524,-87.779,14.286
 ,8.748,54.611,14.286
 ,-35.863,-174.258,14.283
 ,-34.260,-49.884,14.282
 ,31.360,-66.895,14.282
 ,-32.451,-71.197,14.281
 ,-68.111,-169.252,14.279
 ,-24.807,21.941,14.278
 ,37.143,-4.881,14.278
 ,-38.732,84.478,14.278
 ,-17.119,-27.917,14.275
 ,62.172,-61.225,14.274
 ,-34.755,-163.916,14.274
 ,-26.588,23.435,14.273
 ,-19.184,69.717,14.271
 ,-36.602,-80.043,14.270
 ,45.536,-105.692,14.270
 ,30.946,-105.734,14.269
 ,27.283,-108.705,14.269
 ,60.728,100.016,14.269
 ,-3.868,-131.104,14.268
 ,29.614,13.053,14.268
 ,-4.051,122.793,14.266
 ,-58.892,-165.075,14.263
 ,-8.869,103.276,14.261
 ,4.411,95.629,14.259
 ,-4.402,66.129,14.259
 ,-47.312,-118.166,14.258
 ,24.505,-13.112,14.255
 ,-55.861,43.842,14.254
 ,55.453,-48.425,14.253
 ,40.244,23.980,14.252
 ,59.572,-78.737,14.251
 ,35.984,-155.323,14.251
 ,3.092,-26.896,14.251
 ,-37.034,-61.755,14.250
 ,19.459,177.393,14.248
 ,-51.104,56.190,14.248
 ,40.953,-70.564,14.248
 ,-28.818,51.574,14.246
 ,18.332,35.657,14.246
 ,-9.350,-158.323,14.246
 ,20.917,43.689,14.245
 ,58.398,10.634,14.245
 ,4.651,159.327,14.245
 ,-34.036,-129.570,14.245
 ,32.313,-56.490,14.244
 ,58.742,-83.677,14.243
 ,-50.024,108.917,14.240
 ,-37.088,-101.279,14.240
 ,-37.693,-167.915,14.240
 ,-5.333,61.584,14.240
 ,-5.272,-25.712,14.237
 ,-63.852,-97.959,14.237
 ,-28.890,22.705,14.236
 ,-82.698,-40.173,14.233
 ,-35.615,-40.249,14.233
 ,66.483,-19.914,14.233
 ,5.666,26.193,14.232
 ,-63.315,-131.253,14.231
 ,-20.108,-167.561,14.231
 ,-46.815,-73.836,14.228
 ,-25.889,-81.834,14.228
 ,7.838,-147.655,14.225
 ,-62.383,135.628,14.224
 ,-20.153,-56.865,14.223
 ,-40.313,-132.668,14.222
 ,11.666,22.584,14.222
 ,20.821,-170.741,14.222
 ,-13.700,45.002,14.219
 ,-30.917,-49.340,14.218
 ,-11.277,-88.838,14.218
 ,-39.189,-157.222,14.218
 ,-76.861,84.404,14.217
 ,-30.501,21.416,14.217
 ,-9.950,66.049,14.216
 ,-55.141,-29.261,14.214
 ,14.789,8.890,14.214
 ,-82.269,-2.212,14.214
 ,34.022,41.743,14.213
 ,40.388,-149.682,14.212
 ,-10.644,14.414,14.211
 ,-41.512,-51.484,14.209
 ,-58.262,-12.630,14.208
 ,18.396,46.231,14.208
 ,63.041,-152.995,14.206
 ,79.366,-124.197,14.206
 ,20.503,-97.344,14.205
 ,48.071,88.478,14.205
 ,-53.670,-96.060,14.204
 ,33.967,70.023,14.203
 ,32.773,30.366,14.203
 ,-50.528,134.008,14.203
 ,48.347,-18.927,14.203
 ,19.976,23.539,14.202
 ,-37.893,-71.949,14.201
 ,-35.600,-53.177,14.201
 ,28.929,-147.864,14.201
 ,-74.211,-165.676,14.199
 ,-50.619,111.406,14.199
 ,-5.495,54.627,14.195
 ,-36.287,179.163,14.195
 ,-16.877,146.543,14.195
 ,49.422,119.522,14.194
 ,36.076,-43.810,14.194
 ,7.170,-17.290,14.193
 ,-30.050,166.174,14.191
 ,-42.547,-6.083,14.191
 ,35.144,-158.771,14.188
 ,-26.246,119.769,14.187
 ,-37.632,-28.661,14.186
 ,28.350,40.906,14.180
 ,-69.826,106.706,14.180
 ,30.298,10.423,14.179
 ,-50.771,-148.169,14.179
 ,-17.621,-148.447,14.178
 ,74.806,142.051,14.173
 ,-0.103,25.353,14.171
 ,23.024,-126.576,14.171
 ,53.849,-40.581,14.170
 ,-14.710,-160.541,14.170
 ,-30.489,144.668,14.169
 ,-26.492,-153.241,14.169
 ,-76.513,136.359,14.166
 ,37.482,50.568,14.165
 ,54.347,-123.783,14.164
 ,16.612,-162.502,14.162
 ,77.664,120.990,14.162
 ,-25.379,46.213,14.161
 ,-7.465,-19.813,14.159
 ,-2.520,16.266,14.158
 ,-17.399,165.422,14.158
 ,-42.212,-83.036,14.156
 ,-63.003,29.099,14.151
 ,-73.806,96.115,14.151
 ,-43.775,135.084,14.150
 ,-62.956,98.794,14.148
 ,-10.366,-29.978,14.147
 ,-36.155,65.898,14.145
 ,42.522,-152.860,14.145
 ,11.493,94.972,14.144
 ,58.887,-80.392,14.144
 ,44.612,-122.714,14.144
 ,22.081,-22.742,14.143
 ,19.572,-11.367,14.143
 ,57.069,-77.554,14.142
 ,67.063,-43.313,14.142
 ,-7.847,89.185,14.139
 ,36.814,45.522,14.139
 ,42.628,-77.007,14.138
 ,4.040,-6.674,14.136
 ,48.791,-79.693,14.136
 ,-32.304,66.799,14.135
 ,-36.946,-105.880,14.135
 ,4.209,-4.560,14.133
 ,34.553,46.158,14.133
 ,-61.239,-161.692,14.132
 ,-47.830,65.741,14.131
 ,14.081,136.141,14.129
 ,-25.099,158.739,14.129
 ,29.273,81.745,14.128
 ,30.651,29.560,14.127
 ,-21.820,-100.940,14.126
 ,-19.395,32.346,14.122
 ,-53.224,98.233,14.120
 ,34.710,51.857,14.119
 ,-53.590,146.285,14.117
 ,9.223,93.985,14.117
 ,8.952,-64.006,14.116
 ,44.757,-145.601,14.115
 ,5.075,110.399,14.115
 ,6.093,115.255,14.114
 ,-71.006,-142.193,14.113
 ,-43.679,-7.622,14.112
 ,84.127,-154.771,14.112
 ,-11.450,-174.175,14.112
 ,75.070,-24.464,14.112
 ,26.012,-77.700,14.111
 ,-6.946,-3.845,14.111
 ,-59.060,-15.416,14.110
 ,-34.080,-147.474,14.107
 ,-67.895,150.907,14.102
 ,-5.677,59.400,14.101
 ,-47.459,80.576,14.101
 ,-33.214,-105.083,14.098
 ,34.842,57.172,14.097
 ,-47.431,-41.007,14.097
 ,24.580,-56.701,14.096
 ,-21.156,1.211,14.095
 ,38.488,-6.933,14.092
 ,19.606,-89.785,14.092
 ,-30.002,-167.649,14.092
 ,-34.579,-62.132,14.091
 ,6.849,-27.784,14.090
 ,5.032,-80.434,14.087
 ,11.717,-113.805,14.087
 ,26.583,-121.186,14.087
 ,-22.522,82.784,14.086
 ,-47.649,28.616,14.086
 ,-48.653,-73.493,14.085
 ,10.175,-17.867,14.084
 ,-43.907,152.469,14.080
 ,70.575,-175.598,14.079
 ,-58.128,124.248,14.078
 ,17.349,65.073,14.077
 ,6.664,-6.545,14.076
 ,54.008,-62.034,14.075
 ,14.931,78.600,14.075
 ,11.175,-118.960,14.073
 ,25.038,75.996,14.073
 ,50.301,-112.454,14.069
 ,-16.895,-71.340,14.068
 ,-67.951,-45.251,14.062
 ,-24.193,171.248,14.062
 ,5.379,42.804,14.060
 ,-45.306,-34.251,14.060
 ,-25.159,14.648,14.060
 ,-65.257,-89.518,14.057
 ,-34.075,-98.982,14.057
 ,55.001,108.032,14.056
 ,55.126,-5.019,14.053
 ,-45.091,-166.949,14.052
 ,0.546,-175.007,14.052
 ,-6.300,24.502,14.052
 ,76.604,-115.783,14.050
 ,-69.316,-34.676,14.050
 ,38.100,98.817,14.049
 ,10.675,109.049,14.048
 ,71.355,-135.576,14.048
 ,14.887,-118.141,14.048
 ,-25.302,64.799,14.047
 ,20.268,83.273,14.046
 ,-5.977,-85.588,14.046
 ,-70.759,106.966,14.045
 ,69.880,-29.880,14.042
 ,-57.118,-137.207,14.040
 ,-47.642,-40.610,14.040
 ,-1.292,105.364,14.038
 ,-47.432,26.863,14.038
 ,-22.640,52.488,14.035
 ,-64.365,127.335,14.034
 ,-46.263,68.692,14.033
 ,-56.722,-168.573,14.033
 ,81.857,-146.111,14.032
 ,-15.858,-58.511,14.029
 ,17.544,-3.107,14.029
 ,-66.141,-39.379,14.028
 ,-8.156,5.440,14.028
 ,26.415,23.930,14.027
 ,72.500,162.573,14.027
 ,-64.831,-24.698,14.021
 ,-61.966,-27.857,14.021
 ,-76.876,-76.725,14.019
 ,-75.717,136.830,14.019
 ,40.013,-125.408,14.018
 ,-52.109,110.579,14.018
 ,-38.005,-98.330,14.018
 ,26.142,91.980,14.017
 ,-34.017,171.462,14.017
 ,-39.863,148.680,14.017
 ,-45.465,-105.600,14.015
 ,24.411,79.152,14.015
 ,28.637,-44.970,14.013
 ,-42.329,134.214,14.013
 ,-15.859,70.227,14.011
 ,-14.558,-127.835,14.011
 ,-26.632,-49.755,14.011
 ,69.154,-105.109,14.010
 ,-4.025,162.092,14.007
 ,-17.564,-93.946,14.006
 ,-50.415,161.161,14.006
 ,-60.419,84.885,14.005
 ,-55.659,46.863,14.005
 ,33.936,31.084,14.004
 ,6.435,-128.975,14.001
 ,-42.466,124.222,14.000
 ,-36.917,-113.421,13.999
 ,50.055,36.993,13.999
 ,4.558,108.810,13.998
 ,47.590,-54.943,13.996
 ,20.950,-105.627,13.992
 ,-31.853,29.034,13.991
 ,-16.152,147.933,13.991
 ,39.637,62.247,13.989
 ,8.259,80.293,13.989
 ,-23.896,-2.861,13.987
 ,50.512,-94.274,13.986
 ,54.913,-109.229,13.985
 ,-31.625,-174.492,13.984
 ,-26.422,-126.683,13.983
 ,-26.520,156.384,13.982
 ,-37.060,164.561,13.981
 ,-41.500,-140.309,13.981
 ,45.411,51.494,13.977
 ,5.183,59.955,13.974
 ,35.871,49.304,13.973
 ,5.695,29.891,13.973
 ,-8.129,-64.410,13.971
 ,-62.151,-59.748,13.969
 ,13.397,161.512,13.968
 ,52.388,-54.324,13.966
 ,-43.929,-0.201,13.966
Waters,-8.956,-105.452,13.964
 ,-53.167,-60.505,13.964
 ,-39.151,-158.416,13.962
 ,-55.921,-172.214,13.961
 ,56.883,-108.685,13.960
 ,-68.492,-176.432,13.958
 ,51.159,-63.270,13.957
 ,-18.292,169.672,13.957
 ,-65.468,46.047,13.957
 ,-52.772,-127.364,13.957
 ,6.335,136.640,13.956
 ,-65.976,-81.760,13.955
 ,44.635,122.911,13.955
 ,36.486,-102.630,13.950
 ,-32.593,50.098,13.950
 ,-60.783,-84.416,13.947
 ,-63.896,0.528,13.943
 ,49.400,30.666,13.943
 ,6.822,5.544,13.943
 ,41.104,-113.422,13.942
 ,27.679,-114.531,13.941
 ,-12.395,-43.739,13.940
 ,-46.842,126.811,13.939
 ,-7.337,-178.902,13.938
 ,3.715,-58.989,13.934
 ,-65.519,174.107,13.933
 ,-2.502,-61.159,13.932
 ,16.298,-33.828,13.931
 ,-10.562,165.086,13.931
 ,7.227,-51.235,13.930
 ,-7.470,43.887,13.929
 ,22.816,-32.863,13.929
 ,58.218,-74.461,13.929
 ,9.102,-139.762,13.923
 ,16.584,48.065,13.923
 ,-2.401,-120.206,13.923
 ,-63.394,-156.237,13.922
 ,-29.587,171.839,13.920
 ,-45.889,86.219,13.919
 ,-22.942,2.901,13.914
 ,-10.929,-168.875,13.914
 ,-2.374,-101.931,13.914
